order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_qty,order_value,delivery_method,traffic_condition,weather_condition,delivery_time_actual,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,cuisine,restaurant_name,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,predicted_delivery_mode,traffic_avoidance,,Item,Sample Price (CAD)
ad9ad1T,3,Soup,2024-07-13,2024-07-13,5,11,60.5,Walk,Low,Snowy,0,11.42,Route_5,12734869-0b8a-4db0-a649-02b9d15dfb78,56,Female,City_4,41,3,Mediterranean,Cedar & Olive,Weekly,No,Cold,3,1,Fair,4,TRUE,FALSE,Mixed,0.412885856,Bike,No,,,
01b827S,3,Soup,2024-06-09,2024-06-09,14.75,18,99,Bike,High,Snowy,0,5.96,Route_2,3c34431c-c11f-468c-bc96-7363da04aa06,33,Other,City_7,18,3,Mediterranean,Cedar & Olive,Weekly,Yes,Cold,2,1,Fair,1,FALSE,TRUE,Mixed,0.004609328,Car,No,,,
01ca7cI,3,Soup,2024-07-11,2024-07-11,3.97,12,66,Walk,High,Sunny,0,-3.65,Route_3,84c4fb12-6dfe-4c51-9af0-6d8381889aa2,45,Male,City_10,47,2,Mediterranean,Cedar & Olive,Weekly,No,Hot,4,3,Good,3,FALSE,TRUE,Car-only,0.019737391,Car,No,,,
99d6b5E,3,Salad,2024-11-15,2024-11-15,8.96,15,127.5,Bike,Low,Sunny,0,15.9,Route_2,c43024d5-d89b-42af-a2cb-314d40bc1b75,23,Other,City_9,15,4,Mediterranean,Cedar & Olive,Monthly,Yes,Hot,3,3,Good,1,TRUE,TRUE,Mixed,0.171836142,Bike,No,,,
68d883S,3,Salad,2024-03-25,2024-03-25,12.87,19,161.5,Walk,Low,Snowy,0,10.79,Route_5,4cb8b328-da87-4949-88a5-ba68ad37d47b,52,Other,City_1,20,3,Mediterranean,Cedar & Olive,Monthly,Yes,Cold,2,5,Poor,3,FALSE,TRUE,Bike-friendly,0.2189506,Bike,No,,,
7fab70Q,3,Shawarma,2024-11-23,2024-11-23,5.99,25,250,Walk,High,Snowy,0,1.39,Route_1,22f1c3ce-a42f-4606-9b23-8851bba1dd87,40,Other,City_5,9,3,Mediterranean,Cedar & Olive,Monthly,No,Warm,5,4,Fair,3,FALSE,FALSE,Car-only,0.639967234,Car,No,,,
5e51e5Y,3,Shawarma,2024-05-14,2024-05-14,4.3,9,90,Bike,Low,Rainy,0,11.43,Route_2,cc4e75b6-348a-4eb8-81cf-4f5fa64dcfee,39,Female,City_1,47,1,Mediterranean,Cedar & Olive,Monthly,No,Hot,3,3,Poor,2,TRUE,FALSE,Mixed,0.965161437,Bike,Yes,,,
f9a02fQ,3,Soup,2024-06-09,2024-06-09,5.49,3,16.5,Car,Low,Snowy,0,-9.55,Route_1,e8008577-8403-4a7a-b3a0-f5a404993f92,37,Female,City_7,47,4,Mediterranean,Cedar & Olive,Monthly,No,Warm,5,3,Poor,3,FALSE,TRUE,Mixed,0.880898169,Car,Yes,,,
188f53K,3,Soup,2024-02-13,2024-02-13,14.87,11,60.5,Walk,Low,Snowy,0,7.01,Route_5,3c5b3e74-bdb1-45da-880e-c96972201816,52,Female,City_10,38,5,Mediterranean,Cedar & Olive,Monthly,Yes,Warm,1,2,Poor,3,FALSE,TRUE,Car-only,0.080985946,Car,No,,,
04991bY,3,Salad,2024-10-01,2024-10-01,9.45,3,25.5,Walk,Low,Rainy,0,-6.82,Route_1,f812bd69-55dd-48c6-9456-53c51520170f,22,Female,City_3,50,1,Mediterranean,Cedar & Olive,Weekly,Yes,Cold,3,2,Good,5,TRUE,FALSE,Mixed,0.133763175,Car,No,,,
45ba40W,3,Salad,2024-11-14,2024-11-14,2.64,14,119,Walk,Medium,Sunny,0,-3.91,Route_4,7ab2578a-825d-418c-9afa-06d8f3a28269,34,Female,City_4,26,4,Mediterranean,Cedar & Olive,Monthly,No,Warm,5,3,Poor,1,TRUE,FALSE,Mixed,0.385034111,Bike,No,,,
4d7816Z,3,Salad,2024-08-29,2024-08-29,12.25,14,119,Bike,Medium,Snowy,0,1.14,Route_3,02ad48a9-47a4-4772-b0f1-a1068338bfb5,54,Male,City_3,4,2,Mediterranean,Cedar & Olive,Weekly,Yes,Hot,4,4,Good,5,TRUE,FALSE,Mixed,0.400996705,Car,No,,,
3ec6e7N,3,Salad,2024-01-19,2024-01-19,13.1,8,68,Walk,Medium,Sunny,0,1.84,Route_5,dc1efadf-6341-4158-a464-6462868312db,45,Male,City_10,10,1,Mediterranean,Cedar & Olive,Weekly,No,Warm,2,1,Poor,4,TRUE,FALSE,Bike-friendly,0.556375071,Bike,No,,,
5d6a34S,3,Salad,2024-08-28,2024-08-28,7.02,15,127.5,Car,Medium,Sunny,0,14.74,Route_2,811c5098-65be-4783-a7ef-a8fa92a8578a,19,Other,City_8,21,1,Mediterranean,Cedar & Olive,Weekly,No,Cold,2,2,Poor,2,FALSE,FALSE,Bike-friendly,0.896309914,Bike,Yes,,,
20e10cD,3,Shawarma,2024-04-14,2024-04-14,13.05,5,50,Bike,Low,Snowy,0,-5.42,Route_1,8f928197-26f7-4d84-a2bc-def0e00c5f41,58,Female,City_4,34,4,Mediterranean,Cedar & Olive,Monthly,Yes,Hot,5,2,Good,2,FALSE,TRUE,Bike-friendly,0.420299228,Car,No,,,
ee4c4cS,3,Shawarma,2024-01-12,2024-01-12,14.27,8,80,Walk,High,Snowy,0,18.18,Route_2,34e94610-6fba-4369-9593-cf0f73db24eb,49,Other,City_7,27,1,Mediterranean,Cedar & Olive,Weekly,Yes,Cold,4,4,Fair,2,TRUE,TRUE,Bike-friendly,0.515725898,Car,No,,,
d5ac25P,3,Shawarma,2024-05-30,2024-05-30,10.25,1,10,Walk,Medium,Snowy,0,4.3,Route_3,3b86c949-2070-4553-a90c-ebf4ebfad97f,40,Other,City_8,34,4,Mediterranean,Cedar & Olive,Monthly,Yes,Hot,2,5,Fair,2,TRUE,FALSE,Bike-friendly,0.984575784,Car,Yes,,,
9efac2O,3,Soup,2024-05-10,2024-05-10,4.56,12,66,Car,High,Snowy,0,14.25,Route_1,f49353ba-b2d5-4628-ae9c-707b70bb4f0d,51,Female,City_1,40,1,Mediterranean,Cedar & Olive,Weekly,No,Cold,5,4,Good,5,TRUE,TRUE,Car-only,0.94626724,Car,Yes,,,
1e5202M,3,Soup,2024-11-05,2024-11-05,6.59,11,60.5,Bike,Low,Snowy,0,-1.21,Route_2,f96c6dd0-040b-4d5d-89f8-ede69cf4db0f,37,Female,City_8,43,4,Mediterranean,Cedar & Olive,Monthly,Yes,Cold,3,2,Fair,5,FALSE,FALSE,Car-only,0.374170105,Car,No,,,
460fa3K,3,Soup,2024-07-03,2024-07-03,14.32,1,5.5,Bike,Low,Rainy,0,-7.15,Route_3,5d7f5910-3301-4d4f-9ddc-60129b7e1092,25,Other,City_7,34,5,Mediterranean,Cedar & Olive,Weekly,Yes,Warm,1,4,Fair,5,FALSE,FALSE,Car-only,0.587110754,Car,No,,,
4d8caeP,3,Shawarma,2024-06-14,2024-06-14,4.17,7,70,Walk,Low,Rainy,0,18.72,Route_3,88acddb3-d9e6-4771-bb4c-03a3dc3c68e2,58,Female,City_7,19,5,Mediterranean,Cedar & Olive,Monthly,Yes,Warm,2,1,Poor,2,TRUE,FALSE,Car-only,0.220545572,Car,No,,,
a459c3S,3,Shawarma,2024-12-10,2024-12-10,2.1,2,20,Bike,High,Sunny,0,6.14,Route_4,b22372ca-bcfe-4859-bc64-f3d0741bda41,52,Male,City_1,17,4,Mediterranean,Cedar & Olive,Weekly,No,Hot,3,2,Fair,3,TRUE,TRUE,Mixed,0.958572075,Car,Yes,,,
472fa4E,3,Shawarma,2024-10-15,2024-10-15,2.36,20,200,Walk,Medium,Sunny,0,14.96,Route_1,04c0c6a4-e237-4e7e-b489-101d538226f2,27,Female,City_1,17,5,Mediterranean,Cedar & Olive,Weekly,Yes,Hot,1,2,Poor,2,FALSE,TRUE,Bike-friendly,0.286276265,Car,No,,,
e2b728B,3,Salad,2024-08-12,2024-08-12,14.54,9,76.5,Walk,Medium,Rainy,0,18.82,Route_4,3d6e982d-5268-4f06-a615-4d5477a15af1,60,Female,City_10,23,4,Mediterranean,Cedar & Olive,Weekly,No,Cold,4,1,Good,1,FALSE,FALSE,Bike-friendly,0.693585647,Car,No,,,
77ab43X,3,Salad,2024-10-09,2024-10-09,9.9,19,161.5,Walk,High,Snowy,0,-8.07,Route_4,90bd1ef7-cde6-4163-98c8-777d3d8525fb,55,Other,City_3,13,1,Mediterranean,Cedar & Olive,Monthly,No,Warm,4,5,Poor,2,TRUE,TRUE,Mixed,0.684604399,Car,No,,,
b09b2fF,3,Salad,2024-01-07,2024-01-07,14.03,7,59.5,Bike,Low,Rainy,0,18.91,Route_4,50609d1c-b836-41d2-a704-f61c2b622ded,30,Male,City_6,7,3,Mediterranean,Cedar & Olive,Weekly,No,Cold,2,5,Fair,4,FALSE,TRUE,Car-only,0.799674189,Car,No,,,
ac4313C,3,Shawarma,2024-03-26,2024-03-26,9.68,15,150,Bike,Low,Rainy,0,2.83,Route_1,f135ce42-0834-4e4c-bd1a-bd231e7b294a,27,Male,City_8,10,5,Mediterranean,Cedar & Olive,Weekly,Yes,Warm,2,5,Fair,5,TRUE,FALSE,Mixed,0.808895982,Bike,Yes,,,
a7c678D,3,Shawarma,2024-03-08,2024-03-08,13.56,8,80,Car,Medium,Sunny,0,-3.25,Route_5,b64afbd9-2e76-4126-affc-1aec3c9f8a17,29,Female,City_8,39,4,Mediterranean,Cedar & Olive,Monthly,Yes,Warm,5,1,Fair,1,FALSE,TRUE,Mixed,0.897986174,Car,Yes,,,
55210dV,3,Shawarma,2024-08-08,2024-08-08,8.68,7,70,Walk,Medium,Rainy,0,0.69,Route_3,6e7eb01b-53f3-42ee-ad29-b12ff76e3922,53,Other,City_5,19,4,Mediterranean,Cedar & Olive,Weekly,No,Cold,4,5,Good,3,FALSE,TRUE,Car-only,0.15617121,Car,No,,,
d21e1bA,3,Soup,2024-11-19,2024-11-19,10.56,1,5.5,Car,High,Rainy,0,-5.09,Route_5,4be436cf-a6c7-4f7d-a15c-a003e1bc2357,35,Female,City_2,50,2,Mediterranean,Cedar & Olive,Monthly,Yes,Warm,5,5,Fair,4,TRUE,FALSE,Mixed,0.44817573,Car,No,,,
d90934H,3,Soup,2024-06-29,2024-06-29,6.07,6,33,Walk,Medium,Sunny,0,10.95,Route_2,c2c76282-af97-48d2-a97f-d5257736ab36,55,Female,City_5,23,1,Mediterranean,Cedar & Olive,Weekly,Yes,Cold,1,2,Fair,4,TRUE,FALSE,Bike-friendly,0.500063208,Bike,No,,,
25b006D,3,Salad,2024-01-21,2024-01-21,12.76,25,212.5,Walk,Low,Rainy,0,3.58,Route_3,e9531ffe-28cb-4227-8db3-feb70339a9e2,52,Other,City_3,20,2,Mediterranean,Cedar & Olive,Monthly,No,Cold,3,2,Fair,2,FALSE,FALSE,Bike-friendly,0.248944932,Bike,No,,,
5fbc37Z,3,Shawarma,2024-03-28,2024-03-28,8,23,230,Car,Medium,Rainy,0,-7.28,Route_5,052ef005-7a84-4c9a-b401-f43ca709912b,29,Other,City_4,45,2,Mediterranean,Cedar & Olive,Weekly,Yes,Cold,1,5,Fair,5,FALSE,TRUE,Bike-friendly,0.914443245,Bike,Yes,,,
844c02V,3,Shawarma,2024-03-08,2024-03-08,6.34,5,50,Walk,Medium,Sunny,0,-5.01,Route_4,06edaf08-fc6d-4125-b4a6-549e9987e1da,34,Male,City_8,46,3,Mediterranean,Cedar & Olive,Weekly,Yes,Warm,1,5,Fair,3,TRUE,TRUE,Car-only,0.591008913,Bike,No,,,
058583T,3,Soup,2024-02-23,2024-02-23,6.73,5,27.5,Bike,High,Snowy,0,-3.63,Route_5,e743caf1-1495-4bfa-9fc8-edcab8bad057,51,Other,City_1,1,4,Mediterranean,Cedar & Olive,Monthly,No,Cold,1,5,Poor,5,TRUE,FALSE,Mixed,0.449497201,Car,No,,,
462c96V,3,Soup,2024-02-23,2024-02-23,9.8,5,27.5,Car,Medium,Snowy,0,4.9,Route_1,6b833e6e-99d2-46df-ad25-e34b25be4558,29,Female,City_6,11,4,Mediterranean,Cedar & Olive,Monthly,Yes,Hot,5,2,Fair,2,FALSE,TRUE,Mixed,0.889513658,Car,Yes,,,
d51080C,3,Soup,2024-06-16,2024-06-16,3.23,4,22,Bike,Low,Rainy,0,-9.24,Route_4,c0b3050c-e22a-444e-a0cd-859c836047f0,46,Male,City_5,24,4,Mediterranean,Cedar & Olive,Weekly,Yes,Cold,3,5,Poor,5,TRUE,FALSE,Car-only,0.013377695,Car,No,,,
385b1dV,3,Soup,2024-11-26,2024-11-26,2.19,13,71.5,Walk,Low,Sunny,0,5.52,Route_4,9e522ffa-a069-4ff2-9c9f-168d3876e84c,60,Male,City_8,39,4,Mediterranean,Cedar & Olive,Weekly,Yes,Hot,5,5,Fair,2,FALSE,FALSE,Bike-friendly,0.176459185,Car,No,,,
d8eac4J,3,Soup,2024-11-10,2024-11-10,2.85,20,110,Car,Low,Sunny,0,19.57,Route_2,d8c32ce2-9186-47ed-9668-630d03d8dabc,20,Female,City_5,41,1,Mediterranean,Cedar & Olive,Monthly,Yes,Cold,2,3,Fair,3,TRUE,TRUE,Mixed,0.40242179,Bike,No,,,
e15fd5Q,3,Soup,2024-02-07,2024-02-07,5.76,25,137.5,Walk,Medium,Rainy,0,-2.79,Route_5,e39fe2ee-b8a9-43f7-90b2-5775a3965fbf,52,Other,City_7,44,3,Mediterranean,Cedar & Olive,Weekly,Yes,Hot,4,1,Poor,1,TRUE,TRUE,Mixed,0.876687515,Bike,Yes,,,
d14fa4M,3,Soup,2024-11-21,2024-11-21,9.39,12,66,Car,High,Rainy,0,8.62,Route_5,b1a7d3f5-fcc4-43b2-a10d-22f037413acc,43,Female,City_9,47,5,Mediterranean,Cedar & Olive,Monthly,No,Warm,3,5,Poor,4,TRUE,TRUE,Mixed,0.867870055,Car,Yes,,,
fa6b5eZ,3,Salad,2024-01-09,2024-01-09,9.66,20,170,Bike,High,Snowy,0,10.37,Route_5,6714aa1d-d0bb-4709-adfa-d0582b7e75d7,34,Other,City_1,43,2,Mediterranean,Cedar & Olive,Weekly,No,Warm,4,3,Good,5,TRUE,FALSE,Car-only,0.146651077,Car,No,,,
1a6c79J,3,Salad,2024-05-20,2024-05-20,14.03,24,204,Car,High,Snowy,0,4.33,Route_3,51aa32d3-eb77-4a7e-a64d-a26b68eb055e,28,Female,City_1,35,1,Mediterranean,Cedar & Olive,Weekly,No,Cold,1,3,Fair,4,FALSE,FALSE,Mixed,0.003345308,Car,No,,,
b9bdd4O,3,Salad,2024-02-25,2024-02-25,5.23,10,85,Bike,Low,Rainy,0,13.75,Route_1,b4d5499c-0496-4c2c-870a-8762df369bfe,44,Female,City_2,34,5,Mediterranean,Cedar & Olive,Weekly,Yes,Warm,4,5,Good,2,FALSE,FALSE,Car-only,0.975727071,Car,Yes,,,
7d23faT,3,Salad,2024-02-21,2024-02-21,4.61,16,136,Bike,Medium,Sunny,0,-8.25,Route_2,61bfc878-81eb-48b5-bca7-c398ba6a9dfc,50,Other,City_10,16,5,Mediterranean,Cedar & Olive,Monthly,Yes,Warm,2,4,Good,3,TRUE,TRUE,Bike-friendly,0.340499874,Bike,No,,,
204d41T,3,Salad,2024-05-18,2024-05-18,6.02,3,25.5,Walk,Low,Sunny,0,16.88,Route_4,fbd24a77-759a-479b-9e13-e6fe414b7968,38,Other,City_2,20,4,Mediterranean,Cedar & Olive,Weekly,Yes,Warm,3,4,Good,1,FALSE,TRUE,Bike-friendly,0.457622605,Bike,No,,,
48bf1aN,3,Shawarma,2024-11-27,2024-11-27,14.36,7,70,Bike,Medium,Snowy,0,19.21,Route_4,45db3cb4-45da-43b4-bbe4-ca8bf53f0a57,27,Female,City_6,16,3,Mediterranean,Cedar & Olive,Weekly,Yes,Warm,5,2,Good,5,TRUE,TRUE,Bike-friendly,0.322766187,Bike,No,,,
4eecfeZ,3,Soup,2024-01-11,2024-01-11,6.38,18,99,Car,Low,Snowy,0,6.77,Route_1,d7fad855-6434-4c5e-99f8-b2f8c616d888,56,Female,City_8,26,4,Mediterranean,Cedar & Olive,Weekly,Yes,Cold,3,4,Poor,1,TRUE,TRUE,Mixed,0.036726547,Bike,No,,,
75a40dB,3,Soup,2024-06-05,2024-06-05,13.55,3,16.5,Bike,Low,Rainy,0,7.17,Route_3,72c6c7c0-1c2d-471e-b62d-9d23ed404f08,18,Female,City_7,37,3,Mediterranean,Cedar & Olive,Monthly,Yes,Warm,3,4,Good,4,TRUE,FALSE,Car-only,0.106639983,Car,No,,,
b5d2dfN,3,Soup,2024-02-11,2024-02-11,4.51,19,104.5,Bike,Low,Snowy,0,15.83,Route_2,08f4d197-7325-45db-ac44-4dc2da910115,40,Male,City_9,50,2,Mediterranean,Cedar & Olive,Monthly,Yes,Hot,3,4,Good,5,FALSE,FALSE,Bike-friendly,0.916513267,Bike,Yes,,,
a3d3a6Z,3,Salad,2024-05-04,2024-05-04,12.54,9,76.5,Bike,Medium,Rainy,0,19.5,Route_4,a111c40f-30a2-4314-b5c9-09ac5f62e6f3,35,Male,City_4,43,5,Mediterranean,Cedar & Olive,Weekly,No,Cold,2,2,Fair,3,FALSE,TRUE,Car-only,0.798944314,Car,No,,,
b5924aT,3,Salad,2024-08-31,2024-08-31,9.1,12,102,Walk,Medium,Rainy,0,11.23,Route_2,be8b1fd1-f7a7-4245-9873-53c848b50fe0,55,Female,City_3,32,5,Mediterranean,Cedar & Olive,Weekly,Yes,Hot,5,3,Poor,2,FALSE,TRUE,Mixed,0.931639067,Bike,Yes,,,
d4edb4Y,3,Salad,2024-06-06,2024-06-06,2.34,2,17,Car,Medium,Sunny,0,-8.66,Route_1,7cf5a153-673a-4387-9183-9273ccd1182e,23,Male,City_8,31,4,Mediterranean,Cedar & Olive,Monthly,Yes,Hot,4,3,Good,1,TRUE,TRUE,Bike-friendly,0.098701256,Bike,No,,,
4fb010T,3,Shawarma,2024-08-20,2024-08-20,7.41,14,140,Walk,Low,Snowy,0,6.53,Route_2,1c230f06-7caf-451b-8ce4-50c81a22f78e,31,Male,City_5,26,3,Mediterranean,Cedar & Olive,Monthly,No,Warm,3,3,Poor,3,TRUE,FALSE,Bike-friendly,0.195672818,Bike,No,,,
cbeb9cW,3,Soup,2024-01-23,2024-01-23,7.25,20,110,Walk,High,Snowy,0,-0.32,Route_2,0a9c5c88-cce0-41b1-8967-c3825aeff6cc,42,Male,City_8,24,5,Mediterranean,Cedar & Olive,Monthly,No,Cold,4,2,Good,3,TRUE,FALSE,Car-only,0.648785568,Car,No,,,
9b4439N,3,Salad,2024-08-30,2024-08-30,5.72,10,85,Walk,Low,Snowy,0,6.88,Route_4,cd20b6f6-11ad-4799-a42f-4f4b774b3bfd,21,Male,City_3,20,4,Mediterranean,Cedar & Olive,Monthly,Yes,Cold,2,2,Good,2,FALSE,FALSE,Mixed,0.281605984,Bike,No,,,
e73fe9E,3,Salad,2024-04-17,2024-04-17,9.97,14,119,Car,Low,Snowy,0,2.94,Route_2,085bc53a-5486-41f4-b9b1-6d6b5e34e4c7,41,Male,City_9,8,4,Mediterranean,Cedar & Olive,Weekly,No,Hot,3,2,Good,5,TRUE,TRUE,Car-only,0.751979518,Bike,No,,,
637140A,3,Shawarma,2024-07-26,2024-07-26,4.38,18,180,Walk,Low,Rainy,0,2.42,Route_1,b3317273-239c-453d-8d06-6ed2f4d08a15,33,Female,City_4,40,4,Mediterranean,Cedar & Olive,Monthly,Yes,Warm,4,1,Fair,4,FALSE,FALSE,Mixed,0.159259286,Car,No,,,
dacc45E,3,Shawarma,2024-02-16,2024-02-16,11.15,19,190,Walk,Medium,Snowy,0,8.27,Route_4,079e1c68-8ca7-49b6-935b-076bf59475ec,38,Male,City_8,24,3,Mediterranean,Cedar & Olive,Weekly,No,Warm,3,4,Fair,1,TRUE,TRUE,Car-only,0.521762507,Bike,No,,,
486001F,3,Shawarma,2024-01-01,2024-01-01,7.36,14,140,Car,Low,Sunny,0,7.11,Route_1,c92f8502-556c-46a8-9493-5139733e4465,55,Female,City_1,31,1,Mediterranean,Cedar & Olive,Weekly,No,Hot,5,5,Poor,1,TRUE,TRUE,Mixed,0.163846139,Bike,No,,,
761ac2K,3,Shawarma,2024-06-15,2024-06-15,7.83,17,170,Bike,High,Rainy,0,-0.48,Route_2,e448cef1-3b49-404e-8a27-ca9c2391ad68,56,Male,City_4,26,1,Mediterranean,Cedar & Olive,Weekly,No,Cold,5,2,Fair,3,TRUE,FALSE,Bike-friendly,0.598412154,Car,No,,,
8e02a8Z,3,Shawarma,2024-05-27,2024-05-27,14.12,6,60,Bike,High,Snowy,0,5.82,Route_5,8ae8fb55-ed9c-4c99-a80e-7334a6af7e9c,21,Male,City_1,25,5,Mediterranean,Cedar & Olive,Monthly,No,Warm,2,4,Fair,4,FALSE,TRUE,Car-only,0.256894135,Car,No,,,
8ed4ecN,3,Soup,2024-11-11,2024-11-11,9.35,20,110,Walk,Low,Snowy,0,10.53,Route_5,53cd85c8-2883-44c9-b11d-53348d1b5572,56,Female,City_2,11,1,Mediterranean,Cedar & Olive,Monthly,Yes,Warm,3,4,Poor,2,FALSE,TRUE,Car-only,0.716113129,Car,No,,,
c8937bE,3,Soup,2024-01-01,2024-01-01,5.39,9,49.5,Walk,Medium,Sunny,0,12.14,Route_5,4de94816-e354-4261-bc6a-39a55ab648ec,27,Male,City_8,37,3,Mediterranean,Cedar & Olive,Weekly,No,Cold,1,1,Fair,4,TRUE,TRUE,Bike-friendly,0.288166493,Bike,No,,,
eac6f0O,3,Salad,2024-04-18,2024-04-18,7.27,9,76.5,Bike,Low,Snowy,0,-4,Route_5,3f166c50-e3da-41f5-8b9d-8ac14f89cfed,41,Female,City_2,4,3,Mediterranean,Cedar & Olive,Monthly,Yes,Cold,5,3,Poor,5,TRUE,TRUE,Mixed,0.286588403,Bike,No,,,
b9d4d2M,3,Shawarma,2024-04-12,2024-04-12,11.83,15,150,Walk,Low,Rainy,0,-8.51,Route_3,303ab522-774e-4960-a139-504eb54b910c,21,Female,City_10,17,1,Mediterranean,Cedar & Olive,Monthly,No,Warm,4,4,Good,3,TRUE,FALSE,Mixed,0.954991693,Car,Yes,,,
f2d3ffO,3,Shawarma,2024-08-26,2024-08-26,12.63,15,150,Bike,High,Snowy,0,-2.04,Route_4,d8f189ad-c1c2-46aa-8ed7-af4c18151b8d,35,Male,City_8,45,3,Mediterranean,Cedar & Olive,Weekly,Yes,Hot,4,3,Poor,5,FALSE,FALSE,Bike-friendly,0.100286171,Car,No,,,
a6a8caW,3,Shawarma,2024-08-14,2024-08-14,4.53,4,40,Bike,High,Rainy,0,6.47,Route_1,5ec60364-f4ed-40ea-900b-9d5dd31f70fb,49,Male,City_9,46,2,Mediterranean,Cedar & Olive,Weekly,No,Warm,5,2,Fair,5,FALSE,FALSE,Mixed,0.354150799,Car,No,,,
c70658U,3,Shawarma,2024-07-12,2024-07-12,5.06,10,100,Walk,Low,Sunny,0,8.72,Route_5,1e6e7cac-da15-4531-bbf6-14680d2cd798,21,Other,City_1,23,1,Mediterranean,Cedar & Olive,Monthly,No,Warm,1,3,Poor,1,TRUE,TRUE,Car-only,0.776069339,Bike,No,,,
adc120N,3,Soup,2024-01-18,2024-01-18,4.32,12,66,Walk,High,Rainy,0,-0.35,Route_4,9126cdb1-1f2f-4ff3-b162-706ef1a6709b,21,Female,City_10,9,5,Mediterranean,Cedar & Olive,Monthly,Yes,Warm,4,3,Fair,1,TRUE,FALSE,Mixed,0.947563248,Car,Yes,,,
c26ad3X,3,Soup,2024-02-14,2024-02-14,12.7,2,11,Bike,Low,Sunny,0,8.92,Route_2,241745c9-ded9-4b87-a3e1-a6cc47044b64,37,Other,City_3,33,1,Mediterranean,Cedar & Olive,Monthly,No,Hot,5,5,Poor,1,TRUE,TRUE,Mixed,0.735994531,Bike,No,,,
c59efeE,3,Soup,2024-02-23,2024-02-23,10.92,8,44,Bike,Low,Snowy,0,18.13,Route_1,59e887c0-8994-4341-afcf-501d11977893,57,Male,City_10,34,4,Mediterranean,Cedar & Olive,Weekly,No,Warm,5,4,Poor,1,TRUE,FALSE,Car-only,0.489509325,Car,No,,,
7108a7H,3,Soup,2024-12-05,2024-12-05,5.85,11,60.5,Bike,High,Rainy,0,7.33,Route_3,83f3c63f-96dd-45ad-b6cc-f08a8f8a244b,50,Female,City_3,32,2,Mediterranean,Cedar & Olive,Weekly,No,Hot,1,4,Fair,5,FALSE,FALSE,Car-only,0.248568693,Car,No,,,
5f3916J,3,Salad,2024-10-07,2024-10-07,2.16,19,161.5,Bike,Medium,Rainy,0,0.69,Route_4,21863300-c004-43c6-bfbd-d89bcd3387c7,23,Other,City_4,44,2,Mediterranean,Cedar & Olive,Weekly,No,Cold,1,1,Poor,2,TRUE,TRUE,Mixed,0.248013921,Bike,No,,,
8bdaf8T,3,Salad,2024-12-12,2024-12-12,12.91,10,85,Car,Medium,Snowy,0,19.3,Route_5,bd87f5b1-00fe-4e68-9406-00a5239295a0,37,Other,City_9,7,5,Mediterranean,Cedar & Olive,Monthly,Yes,Warm,3,1,Good,2,FALSE,FALSE,Bike-friendly,0.445929565,Bike,No,,,
9b8f89M,3,Soup,2024-07-09,2024-07-09,10.44,11,60.5,Car,Low,Sunny,0,6.41,Route_5,03aa0848-73f4-47b1-abd2-0661f55e14fd,54,Other,City_6,18,4,Mediterranean,Cedar & Olive,Monthly,Yes,Cold,4,4,Fair,3,TRUE,TRUE,Car-only,0.376720755,Bike,No,,,
3e1b82P,3,Soup,2024-11-23,2024-11-23,8.98,21,115.5,Bike,High,Rainy,0,14.95,Route_5,c8e27f82-ac80-4f30-bf7d-93db3aca3543,43,Male,City_7,41,3,Mediterranean,Cedar & Olive,Monthly,Yes,Cold,1,5,Poor,5,TRUE,FALSE,Car-only,0.015282946,Car,No,,,
3bc69dS,3,Soup,2024-01-27,2024-01-27,9.95,24,132,Walk,Low,Snowy,0,2.99,Route_2,8eefe284-af35-4349-8595-f281cca10c94,54,Other,City_4,13,1,Mediterranean,Cedar & Olive,Weekly,Yes,Hot,2,2,Fair,5,FALSE,TRUE,Bike-friendly,0.325364075,Bike,No,,,
7ef18fA,3,Salad,2024-09-17,2024-09-17,13.97,22,187,Walk,Medium,Sunny,0,7.08,Route_1,0a796d65-3ba1-46c7-b7b0-06fd461a18ea,25,Male,City_4,42,4,Mediterranean,Cedar & Olive,Weekly,Yes,Cold,5,3,Fair,1,FALSE,FALSE,Bike-friendly,0.266784901,Bike,No,,,
37a1f8O,3,Salad,2024-05-13,2024-05-13,9.84,1,8.5,Car,Medium,Rainy,0,15.49,Route_4,189e0826-c992-4b6d-8f44-3127e94d0d88,28,Other,City_5,18,4,Mediterranean,Cedar & Olive,Monthly,Yes,Cold,5,5,Poor,1,TRUE,TRUE,Car-only,0.415350745,Bike,No,,,
423d60T,3,Salad,2024-12-06,2024-12-06,3.05,17,144.5,Bike,High,Rainy,0,3.96,Route_3,f6fbaf95-1ca5-4217-ad53-8322c76af4c3,29,Other,City_8,50,5,Mediterranean,Cedar & Olive,Weekly,Yes,Warm,1,2,Poor,2,TRUE,TRUE,Car-only,0.299440173,Car,No,,,
153673R,3,Shawarma,2024-08-06,2024-08-06,4.58,24,240,Bike,High,Snowy,0,18.68,Route_3,80a452fd-226a-4747-b6e5-e4b4c967ca32,33,Male,City_6,31,3,Mediterranean,Cedar & Olive,Weekly,No,Hot,1,5,Good,5,FALSE,TRUE,Mixed,0.181417226,Car,No,,,
